timestamp,open,high,low,close,volume
2025-11-02 02:30:00,3875.28,3886.85,3875.27,3880.06,2416.4034
2025-11-02 03:00:00,3880.05,3884.43,3877.51,3879.36,1215.1613
2025-11-02 03:30:00,3879.37,3884.66,3878.01,3880.63,1285.6016
2025-11-02 04:00:00,3880.62,3887.5,3876.01,3885.42,2847.1527
2025-11-02 04:30:00,3885.42,3913.58,3883.35,3908.24,9187.6409
2025-11-02 05:00:00,3908.24,3909.48,3894.85,3900.0,3325.5816
2025-11-02 05:30:00,3900.0,3906.41,3895.5,3903.03,1829.7426
2025-11-02 06:00:00,3903.04,3903.99,3892.13,3896.51,2064.7039
2025-11-02 06:30:00,3896.51,3907.8,3892.5,3902.03,2766.2691
2025-11-02 07:00:00,3902.03,3903.21,3892.53,3894.89,3246.375
2025-11-02 07:30:00,3894.89,3918.23,3892.53,3906.73,5683.2516
2025-11-02 08:00:00,3906.73,3910.97,3897.32,3898.41,2754.5445
2025-11-02 08:30:00,3898.41,3900.34,3892.55,3894.72,1880.0189
2025-11-02 09:00:00,3894.73,3903.46,3894.72,3900.0,1465.6599
2025-11-02 09:30:00,3900.0,3900.0,3869.0,3872.82,9171.9173
2025-11-02 10:00:00,3872.82,3876.07,3853.76,3858.74,8219.1077
2025-11-02 10:30:00,3858.74,3864.06,3853.97,3863.3,3775.2534
2025-11-02 11:00:00,3863.29,3884.0,3862.31,3881.2,16913.075
2025-11-02 11:30:00,3881.2,3897.74,3880.91,3891.31,16114.9489
2025-11-02 12:00:00,3891.31,3895.41,3879.49,3883.0,6943.0906
2025-11-02 12:30:00,3883.0,3887.16,3871.78,3877.51,4937.7281
2025-11-02 13:00:00,3877.5,3877.75,3855.07,3863.25,5080.6143
2025-11-02 13:30:00,3863.25,3869.89,3858.01,3868.34,2739.5131
2025-11-02 14:00:00,3868.33,3873.47,3839.12,3843.0,7806.5811
2025-11-02 14:30:00,3843.0,3859.1,3841.75,3852.86,5878.1227
2025-11-02 15:00:00,3852.85,3870.0,3846.38,3867.33,7219.5469
2025-11-02 15:30:00,3867.34,3871.05,3852.28,3853.33,6110.7277
2025-11-02 16:00:00,3853.32,3862.31,3840.64,3859.98,9581.2493
2025-11-02 16:30:00,3859.98,3865.08,3851.16,3864.41,4381.6188
2025-11-02 17:00:00,3864.41,3864.63,3853.74,3859.66,3003.6514
2025-11-02 17:30:00,3859.67,3859.67,3849.77,3859.26,2243.2307
2025-11-02 18:00:00,3859.26,3864.31,3855.58,3860.63,1376.6154
2025-11-02 18:30:00,3860.63,3867.42,3859.5,3863.94,1244.0012
2025-11-02 19:00:00,3863.95,3864.63,3850.26,3850.37,2083.899
2025-11-02 19:30:00,3850.38,3857.52,3843.12,3855.98,2770.4928
2025-11-02 20:00:00,3855.99,3858.44,3847.92,3852.4,1339.6327
2025-11-02 20:30:00,3852.4,3859.44,3852.39,3858.24,1384.215
2025-11-02 21:00:00,3858.24,3863.11,3850.0,3853.4,2234.0756
2025-11-02 21:30:00,3853.39,3868.58,3853.39,3861.14,2114.0683
2025-11-02 22:00:00,3861.15,3863.44,3856.24,3859.7,2151.5001
2025-11-02 22:30:00,3859.7,3860.38,3844.05,3854.5,4303.0333
2025-11-02 23:00:00,3854.51,3882.69,3854.51,3874.17,6260.2083
2025-11-02 23:30:00,3874.17,3916.27,3872.2,3906.58,14022.739
2025-11-03 00:00:00,3906.58,3914.29,3893.49,3893.99,7637.1111
2025-11-03 00:30:00,3893.99,3897.4,3863.27,3865.11,8559.7147
2025-11-03 01:00:00,3865.12,3865.12,3841.15,3848.51,16226.0215
2025-11-03 01:30:00,3848.51,3852.58,3828.59,3837.47,16922.4601
2025-11-03 02:00:00,3837.48,3842.18,3812.03,3813.76,21713.5266
2025-11-03 02:30:00,3813.77,3813.77,3787.41,3799.38,38405.7357
2025-11-03 03:00:00,3799.38,3807.28,3740.0,3752.27,30937.2125
2025-11-03 03:30:00,3752.26,3761.11,3728.09,3736.23,16957.5672
2025-11-03 04:00:00,3736.23,3744.94,3715.69,3738.35,19922.4191
2025-11-03 04:30:00,3738.35,3749.35,3729.49,3746.75,12548.1502
2025-11-03 05:00:00,3746.74,3765.46,3745.17,3757.38,8293.5719
2025-11-03 05:30:00,3757.39,3759.19,3728.01,3731.94,8015.5653
2025-11-03 06:00:00,3731.94,3741.01,3717.0,3724.02,8526.004
2025-11-03 06:30:00,3724.02,3731.49,3684.0,3718.5,33107.8509
2025-11-03 07:00:00,3718.5,3733.53,3699.19,3726.91,14876.6751
2025-11-03 07:30:00,3726.91,3736.84,3703.12,3714.58,19888.8393
2025-11-03 08:00:00,3714.54,3718.15,3694.31,3701.58,9417.8322
2025-11-03 08:30:00,3701.58,3720.1,3683.65,3716.42,21495.6621
2025-11-03 09:00:00,3716.42,3740.0,3703.46,3713.71,13526.1449
2025-11-03 09:30:00,3713.7,3720.0,3696.0,3703.24,9707.7998
2025-11-03 10:00:00,3703.24,3719.09,3703.11,3717.64,5388.9862
2025-11-03 10:30:00,3717.63,3717.63,3662.88,3675.99,18069.2459
2025-11-03 11:00:00,3675.99,3724.97,3673.04,3706.5,27501.4281
2025-11-03 11:30:00,3706.5,3719.09,3696.87,3711.68,5678.257
2025-11-03 12:00:00,3711.68,3728.64,3705.0,3726.0,10096.4778
2025-11-03 12:30:00,3725.99,3726.55,3708.1,3709.34,5898.2914
2025-11-03 13:00:00,3709.33,3716.65,3693.97,3705.63,10504.6216
2025-11-03 13:30:00,3705.64,3728.77,3705.63,3720.38,17836.6138
2025-11-03 14:00:00,3720.38,3748.64,3720.21,3722.76,44039.299
2025-11-03 14:30:00,3722.76,3735.58,3705.94,3734.62,21171.1613
2025-11-03 15:00:00,3734.63,3739.7,3626.32,3636.79,52060.0898
2025-11-03 15:30:00,3636.78,3640.7,3582.29,3588.89,91893.2359
2025-11-03 16:00:00,3588.89,3627.49,3564.13,3613.75,44530.0995
2025-11-03 16:30:00,3613.76,3626.27,3599.55,3619.22,16396.7707
2025-11-03 17:00:00,3619.22,3669.44,3612.34,3640.05,22310.803
2025-11-03 17:30:00,3640.06,3682.35,3638.64,3666.84,16497.2298
2025-11-03 18:00:00,3666.84,3673.5,3650.38,3652.11,12165.9081
2025-11-03 18:30:00,3652.11,3658.0,3630.82,3632.45,6763.5665
2025-11-03 19:00:00,3632.45,3647.95,3620.49,3624.09,14988.2132
2025-11-03 19:30:00,3624.09,3649.04,3623.93,3631.5,6528.1129
2025-11-03 20:00:00,3631.5,3636.69,3594.94,3602.46,11003.0557
2025-11-03 20:30:00,3602.46,3616.7,3562.74,3587.97,20414.5573
2025-11-03 21:00:00,3587.96,3615.44,3558.82,3587.82,18420.5886
2025-11-03 21:30:00,3587.83,3605.66,3578.21,3602.06,7500.121
2025-11-03 22:00:00,3602.06,3603.7,3579.44,3579.45,8965.3257
2025-11-03 22:30:00,3579.44,3602.0,3560.3,3590.21,10595.9472
2025-11-03 23:00:00,3590.22,3593.37,3566.33,3592.24,7262.8972
2025-11-03 23:30:00,3592.24,3606.76,3591.35,3603.83,6020.6168
2025-11-04 00:00:00,3603.84,3604.88,3567.27,3568.09,9313.4281
2025-11-04 00:30:00,3568.09,3636.47,3568.09,3618.13,20114.7962
2025-11-04 01:00:00,3618.14,3644.0,3607.08,3629.38,10156.3005
2025-11-04 01:30:00,3629.39,3654.54,3627.24,3644.58,11267.4767
2025-11-04 02:00:00,3644.58,3648.73,3632.03,3635.16,5726.3962
2025-11-04 02:30:00,3635.15,3640.11,3619.0,3626.1,8326.069
2025-11-04 03:00:00,3626.1,3650.19,3621.04,3646.19,11779.0981
2025-11-04 03:30:00,3646.19,3651.26,3638.05,3642.29,6789.5219
2025-11-04 04:00:00,3642.3,3647.95,3634.46,3637.67,6922.2006
2025-11-04 04:30:00,3637.68,3644.18,3620.81,3625.16,12904.0977
2025-11-04 05:00:00,3625.16,3631.5,3557.91,3562.45,28683.9003
2025-11-04 05:30:00,3562.45,3562.45,3485.2,3492.08,88468.212
2025-11-04 06:00:00,3492.09,3562.27,3478.49,3533.81,60827.2561
2025-11-04 06:30:00,3533.81,3533.81,3500.76,3512.41,22914.1419
2025-11-04 07:00:00,3512.41,3520.63,3480.79,3483.97,41512.3633
2025-11-04 07:30:00,3483.97,3506.24,3474.1,3494.56,26624.6048
2025-11-04 08:00:00,3494.56,3498.2,3460.3,3491.05,31755.8108
2025-11-04 08:30:00,3491.05,3512.72,3487.1,3495.83,23601.2436
2025-11-04 09:00:00,3495.82,3503.03,3476.4,3490.92,13857.8991
2025-11-04 09:30:00,3490.92,3500.27,3483.0,3492.02,10418.9799
2025-11-04 10:00:00,3492.02,3502.0,3481.04,3485.29,12445.6609
2025-11-04 10:30:00,3485.29,3494.01,3473.5,3485.74,15405.6168
2025-11-04 11:00:00,3485.74,3525.63,3483.84,3509.86,45308.9718
2025-11-04 11:30:00,3509.85,3534.0,3507.59,3529.52,9625.4069
2025-11-04 12:00:00,3529.53,3532.28,3503.41,3509.29,12182.3781
2025-11-04 12:30:00,3509.28,3513.99,3495.58,3511.51,13819.7379
2025-11-04 13:00:00,3511.51,3520.62,3493.81,3499.66,21884.57
2025-11-04 13:30:00,3499.66,3523.52,3498.0,3507.37,19202.6034
2025-11-04 14:00:00,3507.37,3512.96,3493.49,3499.3,15934.7986
2025-11-04 14:30:00,3499.3,3563.14,3474.0,3555.94,45205.1705
2025-11-04 15:00:00,3555.97,3587.66,3543.61,3564.02,34851.992
2025-11-04 15:30:00,3564.02,3564.02,3496.0,3507.58,21226.7672
2025-11-04 16:00:00,3507.59,3520.58,3458.0,3477.17,24314.6259
2025-11-04 16:30:00,3477.17,3489.68,3425.53,3429.62,43194.0018
2025-11-04 17:00:00,3429.63,3429.72,3362.7,3385.6,70102.5409
2025-11-04 17:30:00,3385.59,3420.3,3365.4,3373.33,38427.0782
2025-11-04 18:00:00,3373.32,3374.56,3313.0,3320.39,54587.7864
2025-11-04 18:30:00,3320.38,3326.19,3256.0,3303.3,88362.1021
2025-11-04 19:00:00,3303.29,3316.88,3285.74,3292.83,27719.0369
2025-11-04 19:30:00,3292.82,3298.84,3226.16,3230.94,37233.111
2025-11-04 20:00:00,3230.94,3252.42,3125.0,3184.63,104682.4798
2025-11-04 20:30:00,3184.63,3226.16,3149.55,3213.52,57850.6392
2025-11-04 21:00:00,3213.53,3218.98,3159.31,3164.63,35716.3377
2025-11-04 21:30:00,3164.62,3216.5,3057.0,3214.87,112824.3701
2025-11-04 22:00:00,3214.88,3272.4,3198.67,3259.99,59605.7972
2025-11-04 22:30:00,3259.99,3289.84,3227.33,3247.2,31202.8295
2025-11-04 23:00:00,3247.19,3304.49,3242.24,3271.57,45046.644
2025-11-04 23:30:00,3271.57,3300.95,3268.74,3287.05,18077.3863
2025-11-05 00:00:00,3287.05,3301.61,3251.76,3255.24,33450.5088
2025-11-05 00:30:00,3255.24,3259.21,3228.97,3240.47,32763.8786
2025-11-05 01:00:00,3240.46,3242.36,3166.66,3180.82,43999.9746
2025-11-05 01:30:00,3180.82,3254.9,3168.59,3243.67,53257.2674
2025-11-05 02:00:00,3243.67,3286.43,3243.67,3266.99,37981.5803
2025-11-05 02:30:00,3266.99,3326.39,3260.0,3324.94,28705.1342
2025-11-05 03:00:00,3324.94,3334.43,3305.76,3329.07,18317.4019
2025-11-05 03:30:00,3329.06,3349.12,3324.66,3334.83,15552.0613
2025-11-05 04:00:00,3334.83,3344.76,3314.11,3315.32,11375.3481
2025-11-05 04:30:00,3315.31,3345.96,3314.0,3329.48,12376.7875
2025-11-05 05:00:00,3329.47,3354.6,3327.0,3333.78,11138.1095
2025-11-05 05:30:00,3333.79,3345.12,3324.44,3326.14,5557.1441
2025-11-05 06:00:00,3326.13,3341.6,3310.64,3325.15,12676.5275
2025-11-05 06:30:00,3325.16,3337.69,3321.0,3337.13,5307.0404
2025-11-05 07:00:00,3337.13,3338.28,3300.89,3320.28,12798.1972
2025-11-05 07:30:00,3320.28,3342.06,3317.39,3331.08,10076.4554
2025-11-05 08:00:00,3331.09,3331.09,3284.54,3292.96,16507.5015
2025-11-05 08:30:00,3292.95,3311.68,3282.78,3300.85,14343.1338
2025-11-05 09:00:00,3300.84,3322.04,3292.97,3309.8,12921.822
2025-11-05 09:30:00,3309.8,3313.49,3295.02,3307.53,7511.3086
2025-11-05 10:00:00,3307.53,3308.04,3285.06,3296.43,7841.7001
2025-11-05 10:30:00,3296.43,3302.03,3274.54,3276.55,8849.3599
2025-11-05 11:00:00,3276.59,3309.0,3276.06,3299.92,10850.9394
2025-11-05 11:30:00,3299.93,3325.0,3297.61,3322.55,11607.6766
2025-11-05 12:00:00,3322.58,3359.0,3312.93,3354.74,18216.8638
2025-11-05 12:30:00,3354.74,3354.74,3333.28,3345.05,12523.4656
2025-11-05 13:00:00,3345.04,3348.83,3324.64,3331.51,12388.5326
2025-11-05 13:30:00,3331.52,3375.79,3328.04,3360.31,22096.9351
2025-11-05 14:00:00,3360.31,3372.34,3332.03,3340.83,13312.49
2025-11-05 14:30:00,3340.83,3362.47,3319.44,3348.92,25792.753
2025-11-05 15:00:00,3348.93,3369.15,3334.19,3358.44,16790.8635
2025-11-05 15:30:00,3358.44,3399.19,3357.0,3398.36,24752.0739
2025-11-05 16:00:00,3398.37,3406.68,3370.82,3390.17,23553.8235
2025-11-05 16:30:00,3390.17,3440.11,3387.58,3437.93,47868.6514
2025-11-05 17:00:00,3437.94,3446.25,3418.41,3437.48,24399.6152
2025-11-05 17:30:00,3437.47,3447.42,3423.06,3436.02,13056.0521
2025-11-05 18:00:00,3436.02,3441.83,3430.29,3441.83,6553.5042
2025-11-05 18:30:00,3441.83,3479.16,3438.78,3462.04,18823.2097
2025-11-05 19:00:00,3462.03,3466.08,3445.53,3455.59,10613.8748
2025-11-05 19:30:00,3455.58,3471.74,3448.77,3455.12,9560.5065
2025-11-05 20:00:00,3455.11,3480.46,3453.2,3458.0,9831.7015
2025-11-05 20:30:00,3457.99,3467.91,3441.31,3450.98,13986.2748
2025-11-05 21:00:00,3450.98,3450.98,3430.05,3436.81,10623.5322
2025-11-05 21:30:00,3436.8,3451.3,3432.13,3442.36,10903.4723
2025-11-05 22:00:00,3442.37,3445.18,3415.29,3421.01,11165.7357
2025-11-05 22:30:00,3421.01,3433.8,3421.01,3424.74,4402.9126
2025-11-05 23:00:00,3424.74,3435.29,3415.46,3431.48,6731.6612
2025-11-05 23:30:00,3431.48,3435.35,3422.82,3424.29,5876.1493
2025-11-06 00:00:00,3424.29,3424.3,3395.88,3403.74,12414.6182
2025-11-06 00:30:00,3403.73,3409.73,3392.83,3407.6,6604.4277
2025-11-06 01:00:00,3407.59,3407.59,3375.13,3381.3,10585.4553
2025-11-06 01:30:00,3381.3,3410.78,3381.3,3405.38,7594.6723
2025-11-06 02:00:00,3405.38,3416.5,3392.3,3397.4,7327.4297
2025-11-06 02:30:00,3397.41,3429.99,3396.07,3422.13,8777.3701
2025-11-06 03:00:00,3422.13,3450.5,3421.31,3432.12,10973.1741
2025-11-06 03:30:00,3432.12,3440.77,3429.13,3432.9,4609.3691
2025-11-06 04:00:00,3432.91,3445.49,3428.93,3439.28,5489.4582
2025-11-06 04:30:00,3439.28,3456.46,3434.17,3452.83,5670.3158
2025-11-06 05:00:00,3452.83,3452.83,3410.06,3413.11,10631.347
2025-11-06 05:30:00,3413.12,3414.99,3372.3,3388.39,23182.4352
2025-11-06 06:00:00,3388.37,3402.16,3378.62,3397.52,9099.2751
2025-11-06 06:30:00,3397.52,3402.28,3383.1,3384.71,6262.4791
2025-11-06 07:00:00,3384.72,3394.7,3361.0,3386.75,12261.4778
2025-11-06 07:30:00,3386.75,3386.75,3366.36,3380.42,7961.3901
2025-11-06 08:00:00,3380.4,3394.44,3372.63,3390.06,6652.1792
2025-11-06 08:30:00,3390.07,3391.8,3373.77,3385.61,6140.8546
2025-11-06 09:00:00,3385.61,3394.43,3375.28,3386.28,4487.5649
2025-11-06 09:30:00,3386.28,3393.65,3378.56,3383.19,4876.7855
2025-11-06 10:00:00,3383.2,3390.73,3366.99,3388.03,6328.5291
2025-11-06 10:30:00,3388.03,3415.0,3387.25,3393.7,13149.9576
2025-11-06 11:00:00,3393.7,3405.96,3380.77,3404.3,6145.4554
2025-11-06 11:30:00,3404.31,3407.79,3395.1,3399.4,6762.07
2025-11-06 12:00:00,3399.39,3404.78,3372.52,3374.19,8034.161
2025-11-06 12:30:00,3374.19,3382.36,3342.43,3349.5,16047.6832
2025-11-06 13:00:00,3349.5,3398.61,3349.49,3393.13,12761.5815
2025-11-06 13:30:00,3393.13,3403.52,3383.83,3391.03,7794.8095
2025-11-06 14:00:00,3391.03,3400.37,3354.61,3361.98,13409.5493
2025-11-06 14:30:00,3361.99,3362.89,3319.44,3329.01,24662.3407
2025-11-06 15:00:00,3329.01,3365.67,3321.87,3343.43,18803.64
2025-11-06 15:30:00,3343.44,3344.75,3276.54,3300.0,53748.8548
2025-11-06 16:00:00,3300.0,3322.89,3284.31,3303.73,34192.7919
2025-11-06 16:30:00,3303.71,3303.71,3245.45,3276.59,27716.0885
2025-11-06 17:00:00,3276.6,3313.15,3270.7,3307.99,21483.1407
2025-11-06 17:30:00,3307.98,3340.71,3299.0,3329.65,19854.39
2025-11-06 18:00:00,3329.65,3334.97,3295.33,3310.51,13300.2656
2025-11-06 18:30:00,3310.51,3352.37,3309.69,3329.43,14314.8487
2025-11-06 19:00:00,3329.42,3343.73,3324.45,3338.3,8686.8168
2025-11-06 19:30:00,3338.31,3342.8,3309.99,3325.8,9830.9822
2025-11-06 20:00:00,3325.86,3337.3,3305.49,3308.13,8319.4319
2025-11-06 20:30:00,3308.12,3312.45,3287.77,3306.41,10677.233
2025-11-06 21:00:00,3306.41,3316.72,3292.7,3315.68,6241.4662
2025-11-06 21:30:00,3315.68,3335.57,3313.39,3326.04,6691.8441
2025-11-06 22:00:00,3326.04,3330.35,3308.26,3312.77,5519.2927
2025-11-06 22:30:00,3312.78,3323.12,3295.29,3319.61,7905.6063
2025-11-06 23:00:00,3319.61,3319.61,3290.4,3304.51,7162.5249
2025-11-06 23:30:00,3304.52,3315.15,3291.37,3315.14,5216.2657
2025-11-07 00:00:00,3315.14,3329.41,3294.11,3301.4,9718.7329
2025-11-07 00:30:00,3301.41,3332.29,3294.39,3324.97,10149.9635
2025-11-07 01:00:00,3324.98,3330.82,3295.76,3322.04,10621.9519
2025-11-07 01:30:00,3322.04,3325.14,3276.19,3324.79,17418.4682
2025-11-07 02:00:00,3324.79,3327.36,3304.26,3304.92,9594.5179
2025-11-07 02:30:00,3304.92,3352.38,3304.92,3346.66,15733.0864
2025-11-07 03:00:00,3346.68,3365.32,3343.22,3361.86,11931.4667
2025-11-07 03:30:00,3361.85,3362.29,3342.93,3345.12,7630.0966
2025-11-07 04:00:00,3345.12,3348.55,3329.54,3341.0,7438.9479
2025-11-07 04:30:00,3341.0,3341.0,3319.59,3338.42,7858.7343
2025-11-07 05:00:00,3338.42,3363.69,3337.69,3359.54,7168.6551
2025-11-07 05:30:00,3359.51,3369.99,3356.11,3366.78,8229.4028
2025-11-07 06:00:00,3366.79,3369.99,3359.28,3360.72,3397.4002
2025-11-07 06:30:00,3360.72,3360.73,3347.51,3348.02,4853.0954
2025-11-07 07:00:00,3348.02,3364.25,3340.0,3345.77,7007.2389
2025-11-07 07:30:00,3345.76,3359.5,3334.25,3358.42,14639.6971
2025-11-07 08:00:00,3358.41,3360.67,3343.12,3349.89,4712.9374
2025-11-07 08:30:00,3349.89,3350.7,3334.14,3342.04,6830.3061
2025-11-07 09:00:00,3342.04,3342.04,3305.54,3307.03,10082.3111
2025-11-07 09:30:00,3307.03,3312.76,3289.75,3301.48,9453.8698
2025-11-07 10:00:00,3301.47,3310.33,3272.47,3279.22,12435.6187
2025-11-07 10:30:00,3279.22,3289.56,3272.5,3280.55,3627.0308
2025-11-07 11:00:00,3280.54,3280.54,3225.36,3232.01,30989.4165
2025-11-07 11:30:00,3232.02,3266.0,3226.28,3259.97,17232.7092
2025-11-07 12:00:00,3259.97,3274.4,3210.01,3215.28,25666.4672
2025-11-07 12:30:00,3215.28,3225.1,3197.0,3223.05,25764.4108
2025-11-07 13:00:00,3223.04,3248.88,3214.41,3237.37,15195.1453
2025-11-07 13:30:00,3237.37,3249.76,3227.04,3240.99,9214.2276
2025-11-07 14:00:00,3240.99,3248.49,3225.24,3230.65,11387.5461
2025-11-07 14:30:00,3230.67,3299.29,3194.2,3289.43,57369.5954
2025-11-07 15:00:00,3289.43,3318.35,3262.82,3309.66,38970.4934
2025-11-07 15:30:00,3309.65,3316.15,3281.59,3297.52,28916.0353
2025-11-07 16:00:00,3297.52,3333.0,3273.99,3325.12,28882.3561
2025-11-07 16:30:00,3325.12,3328.47,3295.67,3309.2,18353.7636
2025-11-07 17:00:00,3309.2,3387.31,3296.99,3378.17,30097.2487
2025-11-07 17:30:00,3378.17,3395.37,3365.48,3385.63,18870.4884
2025-11-07 18:00:00,3385.63,3422.73,3377.9,3421.29,21116.4364
2025-11-07 18:30:00,3421.28,3435.29,3411.02,3426.17,15403.0085
2025-11-07 19:00:00,3426.16,3439.82,3417.35,3428.02,9680.6082
2025-11-07 19:30:00,3428.03,3450.0,3427.87,3443.6,10006.1464
2025-11-07 20:00:00,3443.6,3452.36,3430.23,3444.76,17968.5763
2025-11-07 20:30:00,3444.8,3471.43,3444.8,3465.25,12048.9931
2025-11-07 21:00:00,3465.26,3469.28,3449.53,3464.18,6902.1617
2025-11-07 21:30:00,3464.17,3470.58,3461.66,3468.83,5283.8203
2025-11-07 22:00:00,3468.83,3473.0,3447.5,3459.19,6776.7156
2025-11-07 22:30:00,3459.19,3459.19,3443.79,3445.89,5367.2314
2025-11-07 23:00:00,3445.9,3449.93,3435.0,3437.48,8018.913
2025-11-07 23:30:00,3437.49,3447.24,3433.23,3436.05,7401.3412
2025-11-08 00:00:00,3436.04,3439.43,3421.05,3425.93,10040.498
2025-11-08 00:30:00,3425.94,3448.84,3405.87,3424.55,11399.2487
2025-11-08 01:00:00,3424.55,3446.99,3422.13,3437.53,6171.8462
2025-11-08 01:30:00,3437.53,3446.09,3429.15,3437.27,5221.2424
2025-11-08 02:00:00,3437.26,3458.66,3432.58,3452.08,7680.1065
2025-11-08 02:30:00,3452.08,3460.0,3439.64,3440.9,6003.8485
2025-11-08 03:00:00,3440.91,3457.75,3439.55,3454.91,5038.6393
2025-11-08 03:30:00,3454.91,3467.64,3446.6,3454.19,10180.861
2025-11-08 04:00:00,3454.18,3471.66,3450.1,3451.47,6223.3432
2025-11-08 04:30:00,3451.48,3488.0,3449.01,3459.0,11564.5657
2025-11-08 05:00:00,3459.0,3466.99,3437.1,3445.6,6823.4928
2025-11-08 05:30:00,3445.61,3448.62,3425.81,3431.18,5863.2943
2025-11-08 06:00:00,3431.19,3450.0,3418.6,3445.04,10210.7574
2025-11-08 06:30:00,3445.04,3455.0,3442.69,3445.45,4695.2355
2025-11-08 07:00:00,3445.46,3446.1,3424.93,3434.19,5232.4685
2025-11-08 07:30:00,3434.2,3451.47,3429.99,3447.9,3043.894
2025-11-08 08:00:00,3447.89,3457.42,3436.16,3452.31,5529.4918
2025-11-08 08:30:00,3452.32,3473.42,3451.75,3454.73,7548.5462
2025-11-08 09:00:00,3454.74,3463.75,3448.65,3460.63,3019.722
2025-11-08 09:30:00,3460.62,3464.78,3438.96,3439.88,4214.2303
2025-11-08 10:00:00,3439.88,3448.92,3433.57,3448.31,5456.49
2025-11-08 10:30:00,3448.31,3450.0,3443.78,3446.01,2036.3338
2025-11-08 11:00:00,3446.03,3456.07,3443.48,3450.85,2768.7072
